Nom;Prenom;Conflit;Date deces;Departement de naissance;Nom departement de naissance
M'SeADA;Ben Matti;1914-1918;16/09/1914;9350;Maroc
MADJOUB;Ben Ahmed;1914-1918;13/10/1918;9350;Maroc
MAHJOUB;Ben Mohamed;1914-1918;06/10/1915;9350;Maroc
MAHOMED;Ben El Haoussine;1914-1918;07/07/1918;9350;Maroc
MATI;Ould Djilali;1914-1918;19/06/1915;9350;Maroc
MILOUDI;Ben Matti;1914-1918;29/12/1914;9350;Maroc
MOHAMED;Ben Abdesselem;1914-1918;08/08/1918;9350;Maroc
MOHAMED;Ben Ahmed;1914-1918;19/07/1918;9350;Maroc
MOHAMED;Ben Ahmed;1914-1918;13/01/1915;9350;Maroc
MOHAMED;Ben Ahmed;1914-1918;05/09/1914;9350;Maroc
MOHAMED;Ben Ali;1914-1918;17/04/1917;9350;Maroc
MOHAMED;Ben Ali;1914-1918;14/05/1916;9350;Maroc
MOHAMED;Ben Amar;1914-1918;25/09/1917;9350;Maroc
MOHAMED;Ben Bouazza;1914-1918;17/06/1919;9350;Maroc
MOHAMED;Ben Hadj;1914-1918;25/05/1917;9350;Maroc
MOHAMED;Ben Kaddour;1914-1918;08/05/1918;9350;Maroc
MOHAMED;Ben L'Hadj Abdesselem;1914-1918;23/05/1917;9350;Maroc
MOHAMED;Ben Lahsen;1914-1918;08/09/1916;9350;Maroc
MOHAMED;Ben Mohamed;1914-1918;12/08/1915;9350;Maroc
MOHAMED;Ben Mohamed Ben Chami;1914-1918;05/08/1915;9350;Maroc
MOHAMED;Ben Saed;1914-1918;17/11/1916;9350;Maroc
MOHAMED;Ben Saed;1914-1918;16/04/1917;9350;Maroc
MOHAMED;Ben Sellam;1914-1918;25/10/1916;9350;Maroc
MOHAMED;Ben Tahar;1914-1918;17/06/1915;9350;Maroc
MOHAMED;Ould Berhaman;1914-1918;23/07/1915;9350;Maroc
MOHAMMED;Ben Amar;1914-1918;06/06/1915;9350;Maroc
MOHAMMED;Ben Brahim;1914-1918;27/08/1917;9350;Maroc
MOHAMMED;Ben Houcine Ben Dahman;1914-1918;12/05/1916;9350;Maroc
MOHAMMED;Ben Mohamed;1914-1918;05/09/1914;9350;Maroc
MOHAMMED;Ben Mohammed;1914-1918;08/08/1918;9350;Maroc
MOHAMMED;Ben Saed;1914-1918;18/08/1918;9350;Maroc
MOULEY ALI;Ben Rali;1914-1918;20/08/1918;9350;Maroc
OMAR;Ben Embareck;1914-1918;06/10/1915;9350;Maroc
OMAR;Ben Stahar;1914-1918;17/04/1918;9350;Maroc
OTHMAN;Ben L'Hacen;1914-1918;20/08/1918;9350;Maroc
RAHAL;Ben El Bachir;1914-1918;30/07/1918;9350;Maroc
REZOUG OULD;Embarek;1914-1918;30/06/1916;9350;Maroc
SAeD;Ben Kaddour;1914-1918;02/03/1918;9350;Maroc
SAeD;Ben Lhasseri;1914-1918;31/08/1918;9350;Maroc
SALAH;Ben Ahmed;1914-1918;31/08/1918;9350;Maroc
SALAH;Ben Amor;1914-1918;16/04/1917;9350;Maroc
SALAH;Ben M'Korchi;1914-1918;16/04/1917;9350;Maroc
SALAH;ben Saed;1914-1918;18/04/1919;9350;Maroc
SI MOUSSA;Ben Abdallah;1914-1918;13/06/1918;9350;Maroc
SMAeL;Ben Mohamed;1914-1918;10/03/1918;9350;Maroc
TAHAR;Ben Larbi;1914-1918;06/10/1915;9350;Maroc
THAMI;Ben Hammou;1914-1918;18/07/1918;9350;Maroc
ABBeS;Ben Mohamed;1914-1918;18/10/1915;9350;Maroc
ABDALLAH;Ben Abbes;1914-1918;26/05/1915;9350;Maroc
ABDALLAH;Ben Abdesselem;1914-1918;30/05/1915;9350;Maroc
ABDALLAH;Ben Ahmed;1914-1918;23/05/1916;9350;Maroc
ABDALLAH;Ben Brahim;1914-1918;06/10/1915;9350;Maroc
ABDALLAH;Ben Mehdi;1914-1918;16/05/1918;9350;Maroc
ABDALLAH;Ben Saed;1914-1918;29/08/1918;9350;Maroc
ABDALLAH;Mohamed Guellouli;1914-1918;18/04/1917;9350;Maroc
ABDELKADER;Ben Bourraena;1914-1918;28/05/1917;9350;Maroc
ABDELKADER;Ben Matti;1914-1918;10/05/1915;9350;Maroc
ABDEMBI;Ben Lhassen;1914-1918;20/10/1918;9350;Maroc
ABDERRHAMAN;Ben Mohamed;1914-1918;15/03/1915;9350;Maroc
ABDERRHMAN;Ben Faddel;1914-1918;17/10/1918;9350;Maroc
ABDESSELEM;Ben Ahmed;1914-1918;21/09/1914;9350;Maroc
AHMED;Bel Hadj;1914-1918;25/03/1915;9350;Maroc
AHMED;Ben Abderrahman;1914-1918;17/06/1915;9350;Maroc
AHMED;Ben Ali;1914-1918;30/09/1918;9350;Maroc
AHMED;Ben Hadj;1914-1918;26/05/1915;9350;Maroc
AHMED;Ben L'Hadj;1914-1918;05/05/1915;9350;Maroc
AHMED;Ben M'Ahmed;1914-1918;10/08/1918;9350;Maroc
AHMED;Ben M'Barek;1914-1918;30/05/1918;9350;Maroc
AHMED;Ben M'Guir;1914-1918;31/05/1915;9350;Maroc
AHMED;Ben Mohamed;1914-1918;20/08/1918;9350;Maroc
AHMED;Ben Mohamed;1914-1918;07/05/1915;9350;Maroc
AHMED;Ben Mohamed;1914-1918;01/03/1918;9350;Maroc
AHMED;Ben Mohamed;1914-1918;18/04/1917;9350;Maroc
AHMED;Ben Mohamed;1914-1918;30/09/1918;9350;Maroc
AeSSA;Ben Djilali;1914-1918;15/05/1915;9350;Maroc
ALI;Ben Abderrahman;1914-1918;12/09/1916;9350;Maroc
ALI;Ben Hamed;1914-1918;26/09/1918;9350;Maroc
ALI;Ben Larbi;1914-1918;14/05/1916;9350;Maroc
ALI;Ben Larbi;1914-1918;05/05/1915;9350;Maroc
ALI;Ben Mohamed;1914-1918;15/03/1917;9350;Maroc
ALI BEN AHMED;;1914-1918;06/10/1915;9350;Maroc
ALLAL;Ben Larbi;1914-1918;27/05/1915;9350;Maroc
ALLAL;Ben Mohamed;1914-1918;20/09/1914;9350;Maroc
AMAR;Ben Ayed;1914-1918;06/06/1915;9350;Maroc
BAREK;Ben Salem;1914-1918;31/01/1917;9350;Maroc
BELKRIR;Ben Salem;1914-1918;26/10/1918;9350;Maroc
BEN CHAeB;Ben Ziue;1914-1918;07/11/1914;9350;Maroc
BEN LARBI;Saed;1914-1918;;9350;Maroc
BOUAZZA;Ben Amar;1914-1918;02/04/1919;9350;Maroc
BOUZIAN;Ould Ali;1914-1918;19/07/1918;9350;Maroc
BRICK;Ben Aomar;1914-1918;16/04/1917;9350;Maroc
CANISARES;Antoine;1914-1918;24/02/1916;9350;Maroc
DRISS;Ben Mohamed;1914-1918;25/04/1917;9350;Maroc
EL BACHIR;Ben Lekbir;1914-1918;26/05/1915;9350;Maroc
EL HABTI;Ben Bouchaeb;1914-1918;11/08/1918;9350;Maroc
EL KEBIR;Ben Larbi;1914-1918;05/09/1914;9350;Maroc
EL MAATI;Ben Barck;1914-1918;18/09/1919;9350;Maroc
EMBARECK;Bel Hadj;1914-1918;08/01/1915;9350;Maroc
EMBARECK;El Hadj;1914-1918;06/10/1915;9350;Maroc
FADDAL;Ben Ali;1914-1918;27/09/1918;9350;Maroc
HABIB;Ben Mohamed;1914-1918;07/05/1917;9350;Maroc
HADJ;Ben Abdesselem;1914-1918;05/06/1917;9350;Maroc
HAMADI;Ben Embarek;1914-1918;17/05/1915;9350;Maroc
HAMED;Ben Rahal;1914-1918;31/08/1918;9350;Maroc
HAMOUANE;Ben Bouakrim;1914-1918;16/04/1917;9350;Maroc
L'GHEMATI;Ben Allaf;1914-1918;05/09/1914;9350;Maroc
LAHOUSSINE;Ben Larbi;1914-1918;11/04/1916;9350;Maroc
LAHOUSSINE;Ben Mohamed;1914-1918;16/09/1914;9350;Maroc
LAHSSEN;Ben Abbou;1914-1918;21/02/1918;9350;Maroc
LARBI;Ben Dahan;1914-1918;27/09/1918;9350;Maroc
LARBI;Ben M'Hamed;1914-1918;20/08/1918;9350;Maroc
LARBI;Ben Naceur;1914-1918;17/04/1917;9350;Maroc
LAYACHI;Ben Mohamed;1914-1918;13/05/1916;9350;Maroc
LHADJ;Ben Abdelkader;1914-1918;16/04/1917;9350;Maroc
LHASSEN;Ben Akka;1914-1918;01/06/1916;9350;Maroc
LHASSEN;Ben Dahel;1914-1918;24/03/1917;9350;Maroc
LIAMANI;Ben Ahmed;1914-1918;11/09/1914;9350;Maroc
M'BAREK;Ben Allal;1914-1918;30/09/1918;9350;Maroc
MAJOUB;Ben Saed;1914-1918;05/06/1917;9350;Maroc
MEDJOUB;Lahoussine;1914-1918;22/03/1918;9350;Maroc
MOHAMED;Ben Abbou;1914-1918;16/04/1917;9350;Maroc
MOHAMED;Ben Abdallah;1914-1918;24/01/1917;9350;Maroc
MOHAMED;Ben Abdallah;1914-1918;23/05/1916;9350;Maroc
MOHAMED;Ben Abdelkader;1914-1918;20/08/1918;9350;Maroc
MOHAMED;Ben Abdesselem;1914-1918;30/05/1915;9350;Maroc
MOHAMED;Ben Aeda;1914-1918;17/09/1914;9350;Maroc
MOHAMED;Ben Ali;1914-1918;08/09/1916;9350;Maroc
MOHAMED;Ben Amed;1914-1918;22/07/1918;9350;Maroc
MOHAMED;Ben Bouabib;1914-1918;29/05/1915;9350;Maroc
MOHAMED;Ben Djilali;1914-1918;24/05/1916;9350;Maroc
MOHAMED;ben Hadj;1914-1918;25/05/1915;9350;Maroc
MOHAMED;Ben Hmed;1914-1918;08/08/1918;9350;Maroc
MOHAMED;Ben Kacem;1914-1918;22/04/1917;9350;Maroc
MOHAMED;Ben Krad;1914-1918;13/05/1915;9350;Maroc
MOHAMED;Ben Lhacein;1914-1918;19/10/1918;9350;Maroc
MOHAMED;Ben M'Barck (ou M'Barek);1914-1918;06/07/1918;9350;Maroc
MOHAMED;Ben Miloud;1914-1918;01/03/1918;9350;Maroc
MOHAMED;Ben Naceur;1914-1918;03/05/1916;9350;Maroc
MOHAMED;Ben Rhamar;1914-1918;18/07/1918;9350;Maroc
MOHAMED;Ben Thami;1914-1918;18/07/1918;9350;Maroc
MOHAMMED;Ben Abdesselem;1914-1918;26/10/1915;9350;Maroc
MOHAMMED;Ben Khedir;1914-1918;06/09/1914;9350;Maroc
MOHAMMED;Ben Saed;1914-1918;17/11/1916;9350;Maroc
MOUSSA;Bel Kebir;1914-1918;31/08/1918;9350;Maroc
MOUSSA;Ben Mohamed;1914-1918;24/05/1916;9350;Maroc
MOUSSA BEN SIMOUNE;ben Isaac;1914-1918;03/11/1918;9350;Maroc
OMAR;Ben Fares;1914-1918;09/09/1914;9350;Maroc
OMAR;Ben Moktar;1914-1918;23/04/1918;9350;Maroc
REGERTI;Sliman Ould Fakir Mohammed;1914-1918;28/01/1915;9350;Maroc
SAeD;Ben Fatah;1914-1918;12/06/1919;9350;Maroc
SAeD;Ben Lhassen;1914-1918;23/05/1916;9350;Maroc
SALAH;Ben Hamou;1914-1918;01/09/1918;9350;Maroc
SALEM;Ben Sahraoui;1914-1918;05/09/1914;9350;Maroc
SLIMAN;Ben El Meati;1914-1918;01/09/1918;9350;Maroc
TAHAR;Ben Mohamed;1914-1918;16/04/1917;9350;Maroc
ABBeS;Ben Kallouch;1914-1918;02/09/1914;9350;Maroc
ABDALLAH;Ben Ayeb;1914-1918;18/03/1915;9350;Maroc
ABDALLAH;Ben Djillali;1914-1918;;9350;Maroc
ABDALLAH;Ben Saed;1914-1918;05/05/1915;9350;Maroc
ABDALLAH;Lemkadem;1914-1918;06/03/1918;9350;Maroc
ABDEL KADER;Ben Mohamed;1914-1918;15/02/1915;9350;Maroc
ABDELHOUARD;Ben El Mekki;1914-1918;24/03/1915;9350;Maroc
ABDELKADER;;1914-1918;10/01/1917;9350;Maroc
ABDERRAHMANE;Ben Ahmed;1914-1918;;9350;Maroc
ABDERRAHMANE;Ben Boui;1914-1918;31/08/1918;9350;Maroc
ABDESSELEM;Bzn Allal;1914-1918;19/07/1918;9350;Maroc
ABIB;Ben Larbi;1914-1918;22/10/1917;9350;Maroc
ABILESSEM;Ben Hadj Mohamed;1914-1918;16/03/1916;9350;Maroc
AHMED;Ben Abdallah;1914-1918;19/03/1915;9350;Maroc
AHMED;Ben Ali;1914-1918;25/09/1915;9350;Maroc
AHMED;Ben Amar;1914-1918;17/06/1915;9350;Maroc
AHMED;Ben Djilali;1914-1918;23/05/1916;9350;Maroc
AHMED;Ben Hamadi;1914-1918;16/04/1917;9350;Maroc
AHMED;Ben Hamou;1914-1918;30/09/1918;9350;Maroc
AHMED;Ben Kaddour;1914-1918;30/04/1915;9350;Maroc
AHMED;Ben Lachmi;1914-1918;16/04/1917;9350;Maroc
AHMED;Ben Larbi Ben Ahmed;1914-1918;16/08/1918;9350;Maroc
AHMED;Ben Mohamed;1914-1918;15/03/1915;9350;Maroc
AHMED;Ben Mohamed;1914-1918;05/09/1914;9350;Maroc
AHMED;Ben Mostefa;1914-1918;16/03/1915;9350;Maroc
AHMED;Ben Regragi;1914-1918;17/09/1914;9350;Maroc
AHMED;Ben Salem;1914-1918;24/06/1915;9350;Maroc
AeSSA;Ben Larbi;1914-1918;16/04/1917;9350;Maroc
ALI;Ben Kacem;1914-1918;06/10/1918;9350;Maroc
ALI;Ben Lahcene;1914-1918;09/08/1918;9350;Maroc
ALI;Ben Mahmoun;1914-1918;30/05/1915;9350;Maroc
ALLAL;Ben Aessa;1914-1918;08/01/1915;9350;Maroc
AOMAR;Ben Hamed;1914-1918;16/09/1914;9350;Maroc
AOMAR;ben Hamon;1914-1918;01/06/1915;9350;Maroc
AOMAR;Ben Mehdjoub;1914-1918;28/06/1918;9350;Maroc
AOMAR;Ben Mohamed;1914-1918;31/08/1918;9350;Maroc
AYAD;Ben Abbes;1914-1918;31/08/1918;9350;Maroc
BEN DAOUD;Ben Mohamed;1914-1918;19/03/1918;9350;Maroc
BEN KHEDDA;Ould Miloud;1914-1918;17/01/1918;9350;Maroc
BOUAZZA;Ben M'Ahmed;1914-1918;29/07/1915;9350;Maroc
BOUAZZA;Ben Mohamed;1914-1918;29/05/1915;9350;Maroc
BOUCHAeB;Ben Fatmi;1914-1918;10/05/1917;9350;Maroc
BOUCHAeB;Ben Mohamed;1914-1918;26/05/1915;9350;Maroc
BRAHIM;Ben Keroum;1914-1918;25/06/1915;9350;Maroc
BRAHIM;Ben Mohamed;1914-1918;16/04/1917;9350;Maroc
BRAHIM;Ben Rehignez;1914-1918;12/06/1915;9350;Maroc
DABA TARAORE;;1914-1918;25/10/1918;9350;Maroc
DAHOUGHI;Ben Brahim;1914-1918;03/07/1917;9350;Maroc
DJILALI;Ben Ruhal;1914-1918;06/10/1915;9350;Maroc
DJILLALI;Ben Amara;1914-1918;04/05/1915;9350;Maroc
EL HADJ MOHAMED;Ben Smael;1914-1918;06/10/1915;9350;Maroc
EL KACI;Ben Cheick;1914-1918;05/09/1914;9350;Maroc
EL MABROUCH;Ben Abdallah;1914-1918;09/05/1915;9350;Maroc
EL MATTI;Ben Bouchaeb;1914-1918;06/10/1915;9350;Maroc
EMBAREK;Ben Messaoud;1914-1918;28/01/1915;9350;Maroc
HACCI;Ben Lahoussine;1914-1918;08/01/1915;9350;Maroc
HAMADI;Ben Lajachi;1914-1918;05/05/1915;9350;Maroc
HAMOU;Ben Djilali;1914-1918;05/06/1917;9350;Maroc
HAMOU;Ben Saed Cheik Aen Ben Mohamed;1914-1918;09/12/1914;9350;Maroc
HENNIIART;Achile Jean Louis;1914-1918;18/07/1918;9350;Maroc
KABOUR;Ben Ahmed;1914-1918;16/12/1915;9350;Maroc
KADDOUR;Ben Abdesselam;1914-1918;09/06/1916;9350;Maroc
KADDOUR;Ben Hadj;1914-1918;07/03/1918;9350;Maroc
KADDOUR;Ben Larbi;1914-1918;23/11/1914;9350;Maroc
KADDOUR;Ben Mohammed;1914-1918;08/05/1915;9350;Maroc
L'HASSEN;Ben Mohamed;1914-1918;16/04/1917;9350;Maroc
LACHEMI;Ben El Hadj;1914-1918;05/09/1914;9350;Maroc
LAHOUCINE;Ben Ahmed Ben Amane;1914-1918;18/04/1917;9350;Maroc
LAHOUSSINE;Ben Mohamed;1914-1918;05/10/1915;9350;Maroc
LAHOUSSINE;Ben Mohamed;1914-1918;06/10/1915;9350;Maroc
LARBI;Ben Ahmed;1914-1918;02/09/1914;9350;Maroc
LARBI;Ben El Hadj;1914-1918;08/01/1915;9350;Maroc
LARBI;Ben Kebbri;1914-1918;03/10/1918;9350;Maroc
LHADJEJ;Ben Djilali;1914-1918;16/04/1917;9350;Maroc
LHASSEN;Ben Ahmed;1914-1918;19/07/1918;9350;Maroc
LHASSEN;Ben Aomar;1914-1918;06/10/1915;9350;Maroc
LHASSEN;Ben Mohamed Labdi;1914-1918;14/02/1918;9350;Maroc
LHIAZIR;Ben Ali;1914-1918;05/04/1919;9350;Maroc
M'BARECK;Ben Mohamed;1914-1918;18/03/1915;9350;Maroc
M'BARECK;Ben Mohamed;1914-1918;06/10/1915;9350;Maroc
M'BARECK;Ben Tahar;1914-1918;06/10/1915;9350;Maroc
M'HAMED;Ben Mohamed;1914-1918;12/08/1915;9350;Maroc
MAHJOUB;Ben Allal;1914-1918;22/05/1916;9350;Maroc
MEBAREK;Bel Abbes Ben Lhassen;1914-1918;20/10/1917;9350;Maroc
MILLOUDI;Ben Amidi;1914-1918;18/01/1919;9350;Maroc
MOHAMED;Ben Abdallah;1914-1918;10/01/1915;9350;Maroc
MOHAMED;Ben Ahmed;1914-1918;16/06/1915;9350;Maroc
MOHAMED;Ben Ahmed;1914-1918;30/04/1916;9350;Maroc
MOHAMED;Ben Ahmed;1914-1918;15/04/1917;9350;Maroc
MOHAMED;Ben Ali;1914-1918;08/09/1915;9350;Maroc
MOHAMED;Ben Ali;1914-1918;14/11/1916;9350;Maroc
MOHAMED;Ben Ali;1914-1918;31/08/1918;9350;Maroc
MOHAMED;Ben Belkacem;1914-1918;15/01/1919;9350;Maroc
MOHAMED;Ben Bourbekeur;1914-1918;02/11/1917;9350;Maroc
MOHAMED;Ben Brahim;1914-1918;30/08/1918;9350;Maroc
MOHAMED;Ben El Hadj;1914-1918;17/09/1914;9350;Maroc
MOHAMED;Ben Haddou;1914-1918;23/03/1915;9350;Maroc
MOHAMED;Ben Hallal;1914-1918;04/10/1914;9350;Maroc
MOHAMED;Ben Kaddour;1914-1918;16/04/1917;9350;Maroc
MOHAMED;Ben Kourida;1914-1918;29/04/1918;9350;Maroc
MOHAMED;Ben Larbi;1914-1918;20/10/1917;9350;Maroc
MOHAMED;Ben M'Hamed;1914-1918;05/09/1914;9350;Maroc
MOHAMED;Ben Mehend;1914-1918;30/09/1918;9350;Maroc
MOHAMED;Ben Mohamed;1914-1918;16/10/1914;9350;Maroc
MOHAMED;Ben Mohamed;1914-1918;23/06/1917;9350;Maroc
MOHAMED;Ben Mohamed Lhimian;1914-1918;18/07/1918;9350;Maroc
MOHAMED;Ben Regragui;1914-1918;16/04/1917;9350;Maroc
MOHAMED;Ben Sliman;1914-1918;18/05/1917;9350;Maroc
MOHAMED;Ben Tahar;1914-1918;16/06/1915;9350;Maroc
MOHAMED;Ben Taebi;1914-1918;26/09/1918;9350;Maroc
MOHAMED;Ben Yazid;1914-1918;18/09/1914;9350;Maroc
MOHAMED;Boualem Ould Messaoud;1914-1918;30/09/1918;9350;Maroc
MOHAMMED;Ben Bouazza;1914-1918;12/02/1918;9350;Maroc
MOHAMMED;Ben Larbi;1914-1918;26/07/1918;9350;Maroc
MOULAY LHASSEN;Ben Allal;1914-1918;31/08/1918;9350;Maroc
RAHEL;Ben Mahdi;1914-1918;24/11/1918;9350;Maroc
REGRAGUI;Ben Mohamed Ben Hassou;1914-1918;18/07/1918;9350;Maroc
REZOUD;Ben Messaoud;1914-1918;06/10/1915;9350;Maroc
SAeD;Ben Hadj;1914-1918;15/03/1918;9350;Maroc
SAeD;Ben Mohamed;1914-1918;06/07/1918;9350;Maroc
SAeD;Ben Mohamed;1914-1918;21/04/1917;9350;Maroc
SAeD;Ben Msadok;1914-1918;10/06/1918;9350;Maroc
SALAD;Ould Ben Youssef;1914-1918;31/10/1917;9350;Maroc
SLIMANE;Ben Layachi;1914-1918;06/10/1915;9350;Maroc
SMAeN;Ben Djilali Ali;1914-1918;08/01/1915;9350;Maroc
TAHAR;Ben Habid;1914-1918;06/10/1915;9350;Maroc
TAHAR;Ben Mohamed;1914-1918;15/06/1919;9350;Maroc
TAHAR;Ben Mohamed;1914-1918;05/09/1914;9350;Maroc
TAMI;Ben M'Sbah;1914-1918;08/08/1918;9350;Maroc
THAMI;Ben Ahmed;1914-1918;;9350;Maroc
TIBARI;Ben Ahmed;1914-1918;30/10/1918;9350;Maroc
ABBAS;Ben Hamida;1914-1918;16/04/1917;9350;Maroc
ABBeS;Ben M'Hamed;1914-1918;31/08/1918;9350;Maroc
ABBeS;Ben Tami;1914-1918;06/10/1915;9350;Maroc
ABDALLAH;Ben Madjem;1914-1918;30/04/1916;9350;Maroc
ABDELKADER;Ben Hamadi;1914-1918;13/03/1915;9350;Maroc
ABDELKADER;Ben Mohamed;1914-1918;18/04/1917;9350;Maroc
ABDELTIF;Ben Mohamed;1914-1918;10/08/1918;9350;Maroc
ABDERRAHMAN;Ben Ahmed;1914-1918;10/07/1918;9350;Maroc
ABDESSELEM;Ben Ahmed;1914-1918;23/05/1916;9350;Maroc
ABDESSELEM;Ben Brahim;1914-1918;16/04/1917;9350;Maroc
ABDESSELEM;Ben Hadj;1914-1918;07/10/1917;9350;Maroc
ABDESSELEM;Ben Hadj Brahim;1914-1918;06/10/1915;9350;Maroc
ABDESSELEM;Ben Layachi;1914-1918;18/07/1918;9350;Maroc
ABDESSELEM;Ben M'ahmed;1914-1918;09/07/1915;9350;Maroc
ABDESSELEM;Ben Moktar;1914-1918;03/11/1918;9350;Maroc
AHMED;Ben Abrahim;1914-1918;17/03/1915;9350;Maroc
AHMED;Ben Bachir;1914-1918;16/04/1917;9350;Maroc
AHMED;Ben Bouchta;1914-1918;30/03/1918;9350;Maroc
AHMED;Ben Doudali;1914-1918;27/05/1915;9350;Maroc
AHMED;Ben Khacem;1914-1918;02/10/1914;9350;Maroc
AHMED;Ben Lahsein;1914-1918;25/09/1915;9350;Maroc
AHMED;Ben M'Barck;1914-1918;21/06/1919;9350;Maroc
AHMED;Ben M'Barek;1914-1918;31/05/1915;9350;Maroc
AHMED;Ben Mohamed;1914-1918;18/07/1918;9350;Maroc
AHMED;Ben Mohamed;1914-1918;06/10/1915;9350;Maroc
AHMED;Ben Tahar;1914-1918;16/09/1914;9350;Maroc
AHMED;Ben Talsar;1914-1918;26/06/1915;9350;Maroc
ALI;Ben Ahmed;1914-1918;;9350;Maroc
ALI;Ben Brahim;1914-1918;31/08/1918;9350;Maroc
ALI;Ben El Kebir Ben Mohamed;1914-1918;13/01/1917;9350;Maroc
ALI;Ben Mohamed;1914-1918;30/04/1916;9350;Maroc
ALLAL;Ben Ahmed;1914-1918;05/09/1914;9350;Maroc
ALLAL;Ben Aomar;1914-1918;06/10/1915;9350;Maroc
ALLAL;Ben M'Barek;1914-1918;;9350;Maroc
ALLAL;Ben Taebi;1914-1918;16/09/1914;9350;Maroc
AMAR;Ben Mohamed;1914-1918;03/05/1915;9350;Maroc
AOMAR;Ben Abdallah;1914-1918;27/09/1918;9350;Maroc
AOMAR;Ben Kaddour;1914-1918;04/09/1916;9350;Maroc
AOMAR;Ben Lachemi;1914-1918;05/09/1914;9350;Maroc
AOMAR;Ben Tahar;1914-1918;06/05/1915;9350;Maroc
AZEROUAL;Hanama;1914-1918;08/07/1916;9350;Maroc
BELLAeB;Ben Mohamed;1914-1918;06/10/1915;9350;Maroc
BEN YOUCEF;Mohamed;1914-1918;25/02/1916;9350;Maroc
BOUAZZA;Ben Ali;1914-1918;25/05/1917;9350;Maroc
BOUCHAeB;Ben Bahloul;1914-1918;17/06/1915;9350;Maroc
BOUDJEMA;Ben Ali;1914-1918;15/03/1915;9350;Maroc
BOUGHTA;Ben L'Hassen;1914-1918;18/04/1917;9350;Maroc
BOUZKRI;Ben Mohamed;1914-1918;15/07/1918;9350;Maroc
BRAHIM;Ben Larbi;1914-1918;25/04/1917;9350;Maroc
DAHAM;Ben Fatmi;1914-1918;06/05/1915;9350;Maroc
DJILALI;Ben Abdallah;1914-1918;;9350;Maroc
DRISS;Ben Ahmed;1914-1918;16/04/1917;9350;Maroc
DRISS;Ben Embareck;1914-1918;18/05/1916;9350;Maroc
DRISS;ben Mohamed;1914-1918;21/03/1915;9350;Maroc
EL AZIZ;Ben Bachir;1914-1918;30/12/1918;9350;Maroc
EL HAOUCEIN;Ben El Yazid;1914-1918;05/05/1915;9350;Maroc
EL MAATI;Ben Ahmed;1914-1918;30/05/1915;9350;Maroc
EL MAeTI;Ben Djillali;1914-1918;23/05/1915;9350;Maroc
EL MEDDI;Ben Layachi;1914-1918;28/06/1918;9350;Maroc
FARS;Ben Ahmed;1914-1918;27/09/1918;9350;Maroc
FATAH;Ben Embarek;1914-1918;06/05/1915;9350;Maroc
FEDIDA;Haem;1914-1918;04/12/1916;9350;Maroc
HADJAJ;Ben Mati;1914-1918;17/09/1914;9350;Maroc
KABBOUR;Ben Abbes;1914-1918;05/09/1914;9350;Maroc
KADDOUR;Ben Mohamed;1914-1918;20/08/1918;9350;Maroc
KALIDI;Ben Hammadi;1914-1918;19/07/1918;9350;Maroc
KEBIR;Ben Larbi;1914-1918;09/09/1915;9350;Maroc
KHATIR;Abdesselam Ould Mohammed;1914-1918;09/05/1915;9350;Maroc
L'HADJ;Ben Houchi;1914-1918;16/04/1917;9350;Maroc
L'HASSEN;Ben Djilali;1914-1918;30/06/1918;9350;Maroc
LACHMI;Ben Hamou;1914-1918;01/05/1915;9350;Maroc
LAHOUCINE;Ben Yako;1914-1918;28/06/1918;9350;Maroc
LAHOUSSINE;Ben Ali;1914-1918;05/09/1914;9350;Maroc
LAHOUSSINE;Ben Mohamed;1914-1918;05/10/1916;9350;Maroc
LAHSEN;Ben Ali;1914-1918;11/06/1915;9350;Maroc
LAKDAR;Ould El Hadj;1914-1918;09/05/1915;9350;Maroc
LARBI;Ben Ahmed;1914-1918;24/05/1916;9350;Maroc
LARBI;Ben Ahmed;1914-1918;29/05/1918;9350;Maroc
LARBI;Ben Ahmouad;1914-1918;29/08/1918;9350;Maroc
LARBI;Ben Amouda;1914-1918;25/04/1918;9350;Maroc
LARBI;Ben Djilali;1914-1918;24/09/1918;9350;Maroc
LARBI;Ben Djilali;1914-1918;14/06/1915;9350;Maroc
LARBI;Ben Mohamed;1914-1918;06/05/1915;9350;Maroc
LARBI;Ben Rahal;1914-1918;08/01/1915;9350;Maroc
M'AHMED;Ben Abdallah;1914-1918;24/02/1915;9350;Maroc
M'AHMED;Ben Mohamed;1914-1918;12/08/1915;9350;Maroc
M'BARECK;Ben Abbes;1914-1918;19/07/1918;9350;Maroc
M'BARECK;Ben Abdelmaleck;1914-1918;16/04/1917;9350;Maroc
M'BARECK;Ben Ahmed;1914-1918;23/05/1916;9350;Maroc
M'BARECK;Ben Mohamed;1914-1918;23/11/1914;9350;Maroc
M'BARECK;Ben Mohamed;1914-1918;30/09/1918;9350;Maroc
M'BAREK;Ben Abdallah;1914-1918;18/05/1915;9350;Maroc
MABJOUB;Ben Brick;1914-1918;23/09/1918;9350;Maroc
MAHJOUB;Ben Embareck;1914-1918;05/09/1914;9350;Maroc
MAHOMED;Ben Ali;1914-1918;23/01/1915;9350;Maroc
MAHOMED;Ben Maati;1914-1918;21/02/1915;9350;Maroc
MEBAREK;Ben Ali;1914-1918;26/04/1918;9350;Maroc
MILOUD;Ould Ali;1914-1918;05/09/1914;9350;Maroc
